Ensembl Gene ID	Ensembl Transcript ID	dN	dS
ENSG00000213015	ENST00000545125	0.01280	0.49190
ENSG00000203601	ENST00000366408		
ENSG00000214526	ENST00000440602		
ENSG00000229381	ENST00000456988		
ENSG00000229381	ENST00000416714		
ENSG00000205593	ENST00000413817	0.04380	0.82710
ENSG00000205593	ENST00000495607	0.04380	0.82710
ENSG00000205593	ENST00000471942	0.04380	0.82710
ENSG00000205593	ENST00000433760	0.04380	0.82710
ENSG00000205593	ENST00000460087	0.04380	0.82710
ENSG00000230777	ENST00000452777		
ENSG00000077092	ENST00000383772	0.00730	0.41500
ENSG00000077092	ENST00000437042	0.00730	0.41500
ENSG00000077092	ENST00000330688	0.00730	0.41500
ENSG00000077092	ENST00000489694	0.00730	0.41500
ENSG00000077092	ENST00000480001	0.00730	0.41500
ENSG00000077092	ENST00000462272	0.00730	0.41500
ENSG00000077092	ENST00000479097	0.00730	0.41500
ENSG00000077092	ENST00000458646	0.00730	0.41500
ENSG00000277301	ENST00000620523		
ENSG00000196604	ENST00000409914	0.79870	2.58320
ENSG00000196604	ENST00000357462	0.79870	2.58320
ENSG00000196604	ENST00000361163	0.79870	2.58320
ENSG00000196604	ENST00000409914	0.87110	28.13840
ENSG00000196604	ENST00000357462	0.87110	28.13840
ENSG00000196604	ENST00000361163	0.87110	28.13840
ENSG00000196604	ENST00000409914	1.11780	4.36870
ENSG00000196604	ENST00000357462	1.11780	4.36870
ENSG00000196604	ENST00000361163	1.11780	4.36870
ENSG00000196604	ENST00000409914	0.62620	1.21920
ENSG00000196604	ENST00000357462	0.62620	1.21920
ENSG00000196604	ENST00000361163	0.62620	1.21920
ENSG00000196604	ENST00000409914	0.74630	63.29960
ENSG00000196604	ENST00000357462	0.74630	63.29960
ENSG00000196604	ENST00000361163	0.74630	63.29960
ENSG00000196604	ENST00000409914	0.69540	1.60710
ENSG00000196604	ENST00000357462	0.69540	1.60710
ENSG00000196604	ENST00000361163	0.69540	1.60710
ENSG00000196604	ENST00000409914	0.86490	21.44990
ENSG00000196604	ENST00000357462	0.86490	21.44990
ENSG00000196604	ENST00000361163	0.86490	21.44990
ENSG00000196604	ENST00000409914	0.86650	32.74980
ENSG00000196604	ENST00000357462	0.86650	32.74980
ENSG00000196604	ENST00000361163	0.86650	32.74980
ENSG00000196604	ENST00000409914	0.83760	2.43770
ENSG00000196604	ENST00000357462	0.83760	2.43770
ENSG00000196604	ENST00000361163	0.83760	2.43770
ENSG00000196604	ENST00000409914	0.91100	3.16540
ENSG00000196604	ENST00000357462	0.91100	3.16540
ENSG00000196604	ENST00000361163	0.91100	3.16540
ENSG00000251593	ENST00000511640		
ENSG00000266554	ENST00000584531		
ENSG00000266554	ENST00000580967		
ENSG00000198398	ENST00000354905	0.26310	0.53130
ENSG00000173926	ENST00000308660	0.04090	0.30560
ENSG00000173926	ENST00000506088	0.04090	0.30560
ENSG00000173926	ENST00000504239	0.04090	0.30560
ENSG00000173926	ENST00000515241	0.04090	0.30560
ENSG00000173926	ENST00000502289	0.04090	0.30560
ENSG00000270964	ENST00000604760		
ENSG00000233354	ENST00000435497		
ENSG00000267726	ENST00000592678		
ENSG00000126467	ENST00000599325	0.08270	0.66100
ENSG00000126467	ENST00000246801	0.08270	0.66100
ENSG00000126467	ENST00000358830	0.08270	0.66100
ENSG00000174408	ENST00000328558		
ENSG00000233293	ENST00000413983		
ENSG00000159433	ENST00000564158		
ENSG00000159433	ENST00000290607		
ENSG00000159433	ENST00000563872		
ENSG00000159433	ENST00000568493		
ENSG00000159433	ENST00000569419		
ENSG00000159433	ENST00000562139		
ENSG00000159433	ENST00000562619		
ENSG00000228400	ENST00000438816		
ENSG00000032389	ENST00000478754	0.03210	0.73630
ENSG00000032389	ENST00000398659	0.03210	0.73630
ENSG00000032389	ENST00000382125	0.03210	0.73630
ENSG00000032389	ENST00000496433	0.03210	0.73630
ENSG00000032389	ENST00000455162	0.03210	0.73630
ENSG00000032389	ENST00000441271	0.03210	0.73630
ENSG00000032389	ENST00000463662	0.03210	0.73630
ENSG00000032389	ENST00000482570	0.03210	0.73630
ENSG00000032389	ENST00000435721	0.03210	0.73630
ENSG00000032389	ENST00000470625	0.03210	0.73630
ENSG00000032389	ENST00000443925	0.03210	0.73630
ENSG00000032389	ENST00000406835	0.03210	0.73630
ENSG00000032389	ENST00000462515	0.03210	0.73630
ENSG00000032389	ENST00000444776	0.03210	0.73630
ENSG00000228156	ENST00000457213		
ENSG00000268884	ENST00000596405		
ENSG00000222020	ENST00000409526		
ENSG00000222020	ENST00000428471		
ENSG00000222020	ENST00000413029		
ENSG00000263242	ENST00000576814		
ENSG00000259235	ENST00000560339		
ENSG00000259235	ENST00000561094		
ENSG00000259235	ENST00000560623		
ENSG00000237719	ENST00000453556		
ENSG00000250341	ENST00000509798		
ENSG00000229742	ENST00000441469		
ENSG00000266835	ENST00000581029		
ENSG00000266835	ENST00000581442		
ENSG00000266835	ENST00000579007		
ENSG00000266835	ENST00000578664		
ENSG00000240791	ENST00000431728		
ENSG00000251336	ENST00000510211		
ENSG00000237679	ENST00000458323		
ENSG00000240399	ENST00000468202		
ENSG00000240399	ENST00000463559		
ENSG00000205111	ENST00000451199	0.04600	0.89760
ENSG00000205111	ENST00000378803	0.04600	0.89760
ENSG00000205111	ENST00000395035	0.04600	0.89760
ENSG00000205111	ENST00000419111	0.04600	0.89760
ENSG00000143479	ENST00000367109	0.05290	0.59300
ENSG00000143479	ENST00000367108	0.05290	0.59300
ENSG00000143479	ENST00000489878	0.05290	0.59300
ENSG00000143479	ENST00000441486	0.05290	0.59300
ENSG00000143479	ENST00000367106	0.05290	0.59300
ENSG00000267603	ENST00000586373		
ENSG00000267603	ENST00000588782		
ENSG00000144647	ENST00000441964	0.03020	0.71560
ENSG00000144647	ENST00000344697	0.03020	0.71560
ENSG00000248869	ENST00000505736		
ENSG00000248869	ENST00000512039		
ENSG00000151690	ENST00000417958	0.07050	0.42290
ENSG00000151690	ENST00000432036	0.07050	0.42290
ENSG00000151690	ENST00000392328	0.07050	0.42290
ENSG00000151690	ENST00000445546	0.07050	0.42290
ENSG00000151690	ENST00000434582	0.07050	0.42290
ENSG00000151690	ENST00000489793	0.07050	0.42290
ENSG00000151690	ENST00000444317	0.07050	0.42290
ENSG00000151690	ENST00000486123	0.07050	0.42290
ENSG00000151690	ENST00000412482	0.07050	0.42290
ENSG00000151690	ENST00000281416	0.07050	0.42290
ENSG00000238288	ENST00000431980		
ENSG00000261706	ENST00000569966		
ENSG00000214803	ENST00000523703		
ENSG00000213063	ENST00000440227		
ENSG00000270244	ENST00000604442		
ENSG00000242262	ENST00000487352		
ENSG00000206262	ENST00000470680		
ENSG00000206262	ENST00000383165		
ENSG00000206262	ENST00000498709		
ENSG00000185823	ENST00000329468		
ENSG00000158458	ENST00000289422	0.04110	0.58680
ENSG00000158458	ENST00000361474	0.04110	0.58680
ENSG00000158458	ENST00000340391	0.04110	0.58680
ENSG00000158458	ENST00000289409	0.04110	0.58680
ENSG00000158458	ENST00000358522	0.04110	0.58680
ENSG00000158458	ENST00000378238	0.04110	0.58680
ENSG00000158458	ENST00000519478	0.04110	0.58680
ENSG00000158458	ENST00000518130	0.04110	0.58680
ENSG00000158458	ENST00000541337	0.04110	0.58680
ENSG00000232179	ENST00000415057		
ENSG00000183287	ENST00000439986	0.05650	0.50490
ENSG00000183287	ENST00000589116	0.05650	0.50490
ENSG00000183287	ENST00000589419	0.05650	0.50490
ENSG00000183287	ENST00000398179	0.05650	0.50490
ENSG00000226138	ENST00000549557		
ENSG00000115828	ENST00000338415	0.11250	0.54030
ENSG00000115828	ENST00000404976	0.11250	0.54030
ENSG00000115828	ENST00000470075	0.11250	0.54030
ENSG00000115828	ENST00000480050	0.11250	0.54030
ENSG00000115828	ENST00000469098	0.11250	0.54030
ENSG00000115828	ENST00000444022	0.11250	0.54030
ENSG00000237707	ENST00000415637		
ENSG00000074935	ENST00000368662	0.04670	0.65580
ENSG00000074935	ENST00000604814	0.04670	0.65580
ENSG00000074935	ENST00000605457	0.04670	0.65580
ENSG00000074935	ENST00000603651	0.04670	0.65580
ENSG00000074935	ENST00000604743	0.04670	0.65580
ENSG00000074935	ENST00000604689	0.04670	0.65580
ENSG00000074935	ENST00000441191	0.04670	0.65580
ENSG00000074935	ENST00000604967	0.04670	0.65580
ENSG00000074935	ENST00000368657	0.04670	0.65580
ENSG00000074935	ENST00000603621	0.04670	0.65580
ENSG00000074935	ENST00000603722	0.04670	0.65580
ENSG00000255158	ENST00000527799		
ENSG00000228069	ENST00000432119		
ENSG00000160360	ENST00000616132	0.03650	1.18870
ENSG00000160360	ENST00000354753	0.03650	1.18870
ENSG00000160360	ENST00000392944	0.03650	1.18870
ENSG00000160360	ENST00000291775	0.03650	1.18870
ENSG00000160360	ENST00000429455	0.03650	1.18870
ENSG00000160360	ENST00000440944	0.03650	1.18870
ENSG00000175787	ENST00000395395		
ENSG00000175787	ENST00000492115		
ENSG00000175787	ENST00000340911		
ENSG00000175787	ENST00000481550		
ENSG00000175787	ENST00000480716		
ENSG00000175873	ENST00000313156		
ENSG00000132259	ENST00000533426	0.03210	0.49930
ENSG00000132259	ENST00000379936	0.03210	0.49930
ENSG00000237484	ENST00000453784		
ENSG00000237484	ENST00000423581		
ENSG00000237484	ENST00000415182		
ENSG00000229330	ENST00000457168		
ENSG00000248597	ENST00000511698		
ENSG00000068654	ENST00000263857	0.07340	0.56010
ENSG00000068654	ENST00000409681	0.07340	0.56010
ENSG00000068654	ENST00000471427	0.07340	0.56010
ENSG00000068654	ENST00000496892	0.07340	0.56010
ENSG00000068654	ENST00000492034	0.07340	0.56010
ENSG00000068654	ENST00000462078	0.07340	0.56010
ENSG00000068654	ENST00000483538	0.07340	0.56010
ENSG00000068654	ENST00000486964	0.07340	0.56010
ENSG00000068654	ENST00000424089	0.07340	0.56010
ENSG00000068654	ENST00000409024	0.07340	0.56010
ENSG00000231534	ENST00000432957		
ENSG00000090932	ENST00000600437	0.09150	0.84180
ENSG00000090932	ENST00000356433	0.09150	0.84180
ENSG00000090932	ENST00000596614	0.09150	0.84180
ENSG00000090932	ENST00000600579	0.09150	0.84180
ENSG00000090932	ENST00000205143	0.09150	0.84180
ENSG00000181191	ENST00000471141	0.08860	0.62400
ENSG00000181191	ENST00000374583	0.08860	0.62400
ENSG00000181191	ENST00000374584	0.08860	0.62400
ENSG00000181191	ENST00000361478	0.08860	0.62400
ENSG00000181191	ENST00000374571	0.08860	0.62400
ENSG00000181191	ENST00000477231	0.08860	0.62400
ENSG00000181191	ENST00000590146	0.08860	0.62400
ENSG00000260093	ENST00000562143		
ENSG00000182492	ENST00000331595	0.01910	0.86900
ENSG00000182492	ENST00000472615	0.01910	0.86900
ENSG00000182492	ENST00000480756	0.01910	0.86900
ENSG00000182492	ENST00000431891	0.01910	0.86900
ENSG00000182492	ENST00000492658	0.01910	0.86900
ENSG00000230485	ENST00000420012		
ENSG00000258142	ENST00000547375		
ENSG00000169860	ENST00000305097	0.02580	0.71840
ENSG00000224688	ENST00000420708		
ENSG00000159140	ENST00000356577	0.07200	0.29670
ENSG00000159140	ENST00000475072	0.07200	0.29670
ENSG00000159140	ENST00000381692	0.07200	0.29670
ENSG00000159140	ENST00000300278	0.07200	0.29670
ENSG00000159140	ENST00000455528	0.07200	0.29670
ENSG00000159140	ENST00000381679	0.07200	0.29670
ENSG00000159140	ENST00000492229	0.07200	0.29670
ENSG00000159140	ENST00000436227	0.07200	0.29670
ENSG00000159140	ENST00000421541	0.07200	0.29670
ENSG00000159140	ENST00000429093	0.07200	0.29670
ENSG00000159140	ENST00000474355	0.07200	0.29670
ENSG00000159140	ENST00000457208	0.07200	0.29670
ENSG00000159140	ENST00000467616	0.07200	0.29670
ENSG00000159140	ENST00000484294	0.07200	0.29670
ENSG00000159140	ENST00000473102	0.07200	0.29670
ENSG00000159140	ENST00000470533	0.07200	0.29670
ENSG00000159140	ENST00000478183	0.07200	0.29670
ENSG00000159140	ENST00000465834	0.07200	0.29670
ENSG00000159140	ENST00000477419	0.07200	0.29670
ENSG00000159140	ENST00000491794	0.07200	0.29670
ENSG00000141642	ENST00000588577	0.04390	0.50840
ENSG00000141642	ENST00000269466	0.04390	0.50840
ENSG00000141642	ENST00000586966	0.04390	0.50840
ENSG00000141642	ENST00000591429	0.04390	0.50840
ENSG00000177098	ENST00000415030	0.11470	0.62940
ENSG00000177098	ENST00000324727	0.11470	0.62940
ENSG00000177098	ENST00000423160	0.11470	0.62940
ENSG00000177098	ENST00000531550	0.11470	0.62940
ENSG00000177098	ENST00000529878	0.11470	0.62940
ENSG00000177098	ENST00000532138	0.11470	0.62940
ENSG00000165985	ENST00000298943	0.00170	0.40370
ENSG00000165985	ENST00000619991	0.00170	0.40370
ENSG00000102984	ENST00000568961	0.02550	0.40660
ENSG00000102984	ENST00000566987	0.02550	0.40660
ENSG00000102984	ENST00000446827	0.02550	0.40660
ENSG00000102984	ENST00000564134	0.02550	0.40660
ENSG00000102984	ENST00000565601	0.02550	0.40660
ENSG00000102984	ENST00000562808	0.02550	0.40660
ENSG00000102984	ENST00000568666	0.02550	0.40660
ENSG00000102984	ENST00000563827	0.02550	0.40660
ENSG00000102984	ENST00000565516	0.02550	0.40660
ENSG00000102984	ENST00000562797	0.02550	0.40660
ENSG00000102984	ENST00000563878	0.02550	0.40660
ENSG00000102984	ENST00000562985	0.02550	0.40660
ENSG00000102984	ENST00000564943	0.02550	0.40660
ENSG00000102984	ENST00000569186	0.02550	0.40660
ENSG00000102984	ENST00000565843	0.02550	0.40660
ENSG00000102984	ENST00000568322	0.02550	0.40660
ENSG00000102984	ENST00000562677	0.02550	0.40660
ENSG00000102984	ENST00000561700	0.02550	0.40660
ENSG00000102984	ENST00000313565	0.02550	0.40660
ENSG00000102984	ENST00000425432	0.02550	0.40660
ENSG00000102984	ENST00000611294	0.02550	0.40660
ENSG00000167619	ENST00000595775	0.04440	0.60650
ENSG00000167619	ENST00000301204	0.04440	0.60650
ENSG00000167619	ENST00000598766	0.04440	0.60650
ENSG00000167619	ENST00000601020	0.04440	0.60650
ENSG00000167619	ENST00000601644	0.04440	0.60650
ENSG00000241732	ENST00000460407		
ENSG00000268916	ENST00000617158		
ENSG00000268916	ENST00000599845		
ENSG00000205442	ENST00000543880	0.19460	0.59500
ENSG00000205442	ENST00000604921	0.19460	0.59500
ENSG00000205442	ENST00000418122	0.19460	0.59500
ENSG00000241810	ENST00000476476		
ENSG00000183735	ENST00000331710	0.03070	0.70890
ENSG00000183735	ENST00000538890	0.03070	0.70890
ENSG00000183735	ENST00000540417	0.03070	0.70890
ENSG00000183735	ENST00000539810	0.03070	0.70890
ENSG00000183735	ENST00000545025	0.03070	0.70890
ENSG00000183735	ENST00000536906	0.03070	0.70890
ENSG00000183735	ENST00000541805	0.03070	0.70890
ENSG00000183735	ENST00000545392	0.03070	0.70890
ENSG00000232616	ENST00000412823		
ENSG00000232616	ENST00000492133		
ENSG00000232616	ENST00000487690		
ENSG00000232616	ENST00000496229		
ENSG00000232616	ENST00000476793		
ENSG00000232616	ENST00000491970		
ENSG00000232616	ENST00000486945		
ENSG00000232616	ENST00000480573		
ENSG00000232616	ENST00000484510		
ENSG00000232616	ENST00000464568		
ENSG00000232616	ENST00000472288		
ENSG00000232616	ENST00000466283		
ENSG00000232616	ENST00000480914		
ENSG00000232616	ENST00000473594		
ENSG00000272145	ENST00000606277		
ENSG00000166682	ENST00000536856	0.12650	0.65240
ENSG00000166682	ENST00000540540	0.12650	0.65240
ENSG00000166682	ENST00000299882	0.12650	0.65240
ENSG00000166682	ENST00000545579	0.12650	0.65240
ENSG00000166682	ENST00000538955	0.12650	0.65240
ENSG00000166682	ENST00000544634	0.12650	0.65240
ENSG00000166682	ENST00000544476	0.12650	0.65240
ENSG00000166682	ENST00000545265	0.12650	0.65240
ENSG00000166682	ENST00000545412	0.12650	0.65240
ENSG00000166682	ENST00000539732	0.12650	0.65240
ENSG00000166682	ENST00000538770	0.12650	0.65240
ENSG00000166682	ENST00000538091	0.12650	0.65240
ENSG00000266537	ENST00000582158		
ENSG00000241671	ENST00000477323		
ENSG00000111664	ENST00000540458	0.01410	0.60370
ENSG00000111664	ENST00000229264	0.01410	0.60370
ENSG00000111664	ENST00000541257	0.01410	0.60370
ENSG00000111664	ENST00000541978	0.01410	0.60370
ENSG00000111664	ENST00000435982	0.01410	0.60370
ENSG00000111664	ENST00000539127	0.01410	0.60370
ENSG00000111664	ENST00000542868	0.01410	0.60370
ENSG00000111664	ENST00000537035	0.01410	0.60370
ENSG00000111664	ENST00000542751	0.01410	0.60370
ENSG00000230781	ENST00000456978		
ENSG00000244268	ENST00000487827		
ENSG00000230287	ENST00000435545		
ENSG00000228760	ENST00000481696		
ENSG00000228760	ENST00000492215		
ENSG00000228760	ENST00000424504		
ENSG00000228760	ENST00000456804		
ENSG00000228760	ENST00000415373		
ENSG00000228760	ENST00000444402		
ENSG00000228760	ENST00000415345		
ENSG00000228760	ENST00000461257		
ENSG00000228760	ENST00000461852		
ENSG00000228760	ENST00000451042		
ENSG00000228760	ENST00000478374		
ENSG00000228760	ENST00000432674		
ENSG00000228760	ENST00000451948		
ENSG00000228760	ENST00000472751		
ENSG00000228760	ENST00000436814		
ENSG00000228760	ENST00000447656		
ENSG00000228760	ENST00000461560		
ENSG00000228760	ENST00000416094		
ENSG00000228760	ENST00000428905		
ENSG00000228760	ENST00000427244		
ENSG00000228760	ENST00000415770		
ENSG00000228760	ENST00000450513		
ENSG00000228760	ENST00000441898		
ENSG00000228760	ENST00000436434		
ENSG00000228760	ENST00000432814		
ENSG00000228760	ENST00000424221		
ENSG00000228760	ENST00000454248		
ENSG00000228760	ENST00000427281		
ENSG00000228760	ENST00000462603		
ENSG00000228760	ENST00000419409		
ENSG00000228760	ENST00000461174		
ENSG00000228760	ENST00000615224		
ENSG00000228760	ENST00000550393		
ENSG00000109046	ENST00000581440	0.03510	0.37730
ENSG00000109046	ENST00000578312	0.03510	0.37730
ENSG00000109046	ENST00000262394	0.03510	0.37730
ENSG00000109046	ENST00000583742	0.03510	0.37730
ENSG00000109046	ENST00000467843	0.03510	0.37730
ENSG00000109046	ENST00000579733	0.03510	0.37730
ENSG00000109046	ENST00000583193	0.03510	0.37730
ENSG00000109046	ENST00000583786	0.03510	0.37730
ENSG00000109046	ENST00000584354	0.03510	0.37730
ENSG00000109046	ENST00000581185	0.03510	0.37730
ENSG00000109046	ENST00000427287	0.03510	0.37730
ENSG00000109046	ENST00000581089	0.03510	0.37730
ENSG00000109046	ENST00000348811	0.03510	0.37730
ENSG00000109046	ENST00000582208	0.03510	0.37730
ENSG00000109046	ENST00000584114	0.03510	0.37730
ENSG00000109046	ENST00000487603	0.03510	0.37730
ENSG00000109046	ENST00000583096	0.03510	0.37730
ENSG00000238135	ENST00000454868		
ENSG00000181467	ENST00000323534	0.00000	0.81310
ENSG00000235151	ENST00000442867		
ENSG00000115252	ENST00000435564	0.04930	0.53510
ENSG00000115252	ENST00000409365	0.04930	0.53510
ENSG00000115252	ENST00000410103	0.04930	0.53510
ENSG00000115252	ENST00000482538	0.04930	0.53510
ENSG00000115252	ENST00000462938	0.04930	0.53510
ENSG00000115252	ENST00000482782	0.04930	0.53510
ENSG00000115252	ENST00000495511	0.04930	0.53510
ENSG00000115252	ENST00000358139	0.04930	0.53510
ENSG00000115252	ENST00000351439	0.04930	0.53510
ENSG00000178473	ENST00000380433	0.23780	0.98450
ENSG00000197172	ENST00000329342	0.50710	1.03500
ENSG00000197172	ENST00000457643	0.50710	1.03500
ENSG00000197172	ENST00000412733	0.50710	1.03500
ENSG00000197172	ENST00000616035	0.50710	1.03500
ENSG00000197172	ENST00000329342	0.56950	1.02340
ENSG00000197172	ENST00000457643	0.56950	1.02340
ENSG00000197172	ENST00000412733	0.56950	1.02340
ENSG00000197172	ENST00000616035	0.56950	1.02340
ENSG00000197172	ENST00000329342	0.56200	1.07370
ENSG00000197172	ENST00000457643	0.56200	1.07370
ENSG00000197172	ENST00000412733	0.56200	1.07370
ENSG00000197172	ENST00000616035	0.56200	1.07370
ENSG00000197172	ENST00000329342	0.58530	0.99350
ENSG00000197172	ENST00000457643	0.58530	0.99350
ENSG00000197172	ENST00000412733	0.58530	0.99350
ENSG00000197172	ENST00000616035	0.58530	0.99350
ENSG00000197172	ENST00000329342	0.56340	1.04180
ENSG00000197172	ENST00000457643	0.56340	1.04180
ENSG00000197172	ENST00000412733	0.56340	1.04180
ENSG00000197172	ENST00000616035	0.56340	1.04180
ENSG00000197172	ENST00000329342	0.55180	1.05110
ENSG00000197172	ENST00000457643	0.55180	1.05110
ENSG00000197172	ENST00000412733	0.55180	1.05110
ENSG00000197172	ENST00000616035	0.55180	1.05110
ENSG00000197172	ENST00000329342	0.54590	1.04930
ENSG00000197172	ENST00000457643	0.54590	1.04930
ENSG00000197172	ENST00000412733	0.54590	1.04930
ENSG00000197172	ENST00000616035	0.54590	1.04930
ENSG00000197172	ENST00000329342	0.60780	1.22640
ENSG00000197172	ENST00000457643	0.60780	1.22640
ENSG00000197172	ENST00000412733	0.60780	1.22640
ENSG00000197172	ENST00000616035	0.60780	1.22640
ENSG00000197172	ENST00000329342	0.59670	1.19570
ENSG00000197172	ENST00000457643	0.59670	1.19570
ENSG00000197172	ENST00000412733	0.59670	1.19570
ENSG00000197172	ENST00000616035	0.59670	1.19570
ENSG00000197172	ENST00000329342	0.55370	1.06350
ENSG00000197172	ENST00000457643	0.55370	1.06350
ENSG00000197172	ENST00000412733	0.55370	1.06350
ENSG00000197172	ENST00000616035	0.55370	1.06350
ENSG00000099725	ENST00000528056		
ENSG00000099725	ENST00000533551		
ENSG00000099725	ENST00000495163		
ENSG00000099725	ENST00000472666		
ENSG00000279353	ENST00000624759		
ENSG00000204053	ENST00000372451		
ENSG00000242288	ENST00000399449		
ENSG00000242288	ENST00000581191		
ENSG00000276686	ENST00000620638		
ENSG00000206398	ENST00000470946		
ENSG00000206398	ENST00000383413		
ENSG00000276663	ENST00000616553		
ENSG00000234172	ENST00000441026		
ENSG00000164073	ENST00000296468	0.10840	0.47620
ENSG00000164073	ENST00000503928	0.10840	0.47620
ENSG00000164073	ENST00000515130	0.10840	0.47620
ENSG00000164073	ENST00000513559	0.10840	0.47620
ENSG00000164073	ENST00000504126	0.10840	0.47620
ENSG00000164073	ENST00000505284	0.10840	0.47620
ENSG00000164073	ENST00000509826	0.10840	0.47620
ENSG00000164073	ENST00000508441	0.10840	0.47620
ENSG00000079387	ENST00000552189	0.06180	0.46540
ENSG00000079387	ENST00000448372	0.06180	0.46540
ENSG00000079387	ENST00000549595	0.06180	0.46540
ENSG00000079387	ENST00000549518	0.06180	0.46540
ENSG00000079387	ENST00000551358	0.06180	0.46540
ENSG00000079387	ENST00000547886	0.06180	0.46540
ENSG00000079387	ENST00000551592	0.06180	0.46540
ENSG00000079387	ENST00000551798	0.06180	0.46540
ENSG00000079387	ENST00000547181	0.06180	0.46540
ENSG00000079387	ENST00000549882	0.06180	0.46540
ENSG00000188389	ENST00000334409	0.29520	0.89110
ENSG00000188389	ENST00000418831	0.29520	0.89110
ENSG00000188389	ENST00000343705	0.29520	0.89110
ENSG00000241220	ENST00000498457		
ENSG00000263935	ENST00000579772		
ENSG00000275607	ENST00000612443		
ENSG00000142409	ENST00000610935	0.03070	1.27750
ENSG00000142409	ENST00000586787	0.03070	1.27750
ENSG00000142409	ENST00000587279	0.03070	1.27750
ENSG00000102934	ENST00000564376	0.05720	0.58590
ENSG00000102934	ENST00000613167	0.05720	0.58590
ENSG00000102934	ENST00000219207	0.05720	0.58590
ENSG00000102934	ENST00000569059	0.05720	0.58590
ENSG00000102934	ENST00000564018	0.05720	0.58590
ENSG00000241912	ENST00000462300		
ENSG00000239989	ENST00000437537		
ENSG00000174099	ENST00000355192	0.14900	0.65890
ENSG00000174099	ENST00000308259	0.14900	0.65890
ENSG00000174099	ENST00000541897	0.14900	0.65890
ENSG00000174099	ENST00000538725	0.14900	0.65890
ENSG00000174099	ENST00000540804	0.14900	0.65890
ENSG00000174099	ENST00000535664	0.14900	0.65890
ENSG00000174099	ENST00000541189	0.14900	0.65890
ENSG00000174099	ENST00000538045	0.14900	0.65890
ENSG00000174099	ENST00000535239	0.14900	0.65890
ENSG00000174099	ENST00000446731	0.14900	0.65890
ENSG00000174099	ENST00000535143	0.14900	0.65890
ENSG00000174099	ENST00000614640	0.14900	0.65890
ENSG00000254211	ENST00000520324		
ENSG00000254211	ENST00000523617		
ENSG00000254211	ENST00000522731		
ENSG00000254211	ENST00000522571		
ENSG00000254211	ENST00000518675		
ENSG00000101542	ENST00000262717	0.01780	0.49980
ENSG00000101542	ENST00000538374	0.01780	0.49980
ENSG00000101542	ENST00000587582	0.01780	0.49980
ENSG00000101542	ENST00000536675	0.01780	0.49980
ENSG00000230463	ENST00000426847		
ENSG00000258572	ENST00000554161		
ENSG00000165131	ENST00000458732	0.46920	0.60790
ENSG00000165131	ENST00000409607	0.46920	0.60790
ENSG00000197421	ENST00000412448		
ENSG00000197421	ENST00000453783		
ENSG00000197421	ENST00000445651		
ENSG00000197421	ENST00000430306		
ENSG00000170290	ENST00000531293		
ENSG00000170290	ENST00000525934		
ENSG00000170290	ENST00000305991		
ENSG00000266973	ENST00000587018		
ENSG00000230187	ENST00000455491		
ENSG00000233932	ENST00000417307	0.02230	0.80290
ENSG00000075073	ENST00000373307	0.07210	0.91220
ENSG00000075073	ENST00000373306	0.07210	0.91220
ENSG00000075073	ENST00000619173	0.07210	0.91220
ENSG00000237943	ENST00000445427		
ENSG00000237943	ENST00000455810		
ENSG00000237943	ENST00000613651		
ENSG00000237943	ENST00000414894		
ENSG00000237943	ENST00000449648		
ENSG00000237943	ENST00000607982		
ENSG00000237943	ENST00000608526		
ENSG00000237943	ENST00000623015		
ENSG00000237943	ENST00000615210		
ENSG00000237943	ENST00000613985		
ENSG00000237943	ENST00000625102		
ENSG00000237943	ENST00000624974		
ENSG00000237943	ENST00000623160		
ENSG00000237943	ENST00000624678		
ENSG00000237943	ENST00000625147		
ENSG00000237943	ENST00000561822		
ENSG00000237943	ENST00000609627		
ENSG00000237943	ENST00000607996		
ENSG00000237943	ENST00000609346		
ENSG00000237943	ENST00000608453		
ENSG00000272902	ENST00000610202		
ENSG00000182586	ENST00000584169		
ENSG00000182586	ENST00000328344		
ENSG00000102078	ENST00000495156	0.01170	0.52340
ENSG00000102078	ENST00000464342	0.01170	0.52340
ENSG00000102078	ENST00000464184	0.01170	0.52340
ENSG00000102078	ENST00000424447	0.01170	0.52340
ENSG00000102078	ENST00000218197	0.01170	0.52340
ENSG00000102078	ENST00000467496	0.01170	0.52340
ENSG00000102078	ENST00000361980	0.01170	0.52340
ENSG00000102078	ENST00000339231	0.01170	0.52340
ENSG00000102078	ENST00000478474	0.01170	0.52340
ENSG00000102078	ENST00000467346	0.01170	0.52340
ENSG00000102078	ENST00000471795	0.01170	0.52340
ENSG00000102078	ENST00000465988	0.01170	0.52340
ENSG00000102078	ENST00000545805	0.01170	0.52340
ENSG00000102078	ENST00000543953	0.01170	0.52340
ENSG00000102078	ENST00000612248	0.01170	0.52340
ENSG00000229034	ENST00000450615		
ENSG00000213648	ENST00000360423	0.15650	0.86410
ENSG00000213648	ENST00000569544	0.15650	0.86410
ENSG00000213648	ENST00000565290	0.15650	0.86410
ENSG00000213648	ENST00000563944	0.15650	0.86410
ENSG00000213648	ENST00000562941	0.15650	0.86410
ENSG00000142065	ENST00000270001	0.06460	0.93270
ENSG00000142065	ENST00000589280	0.06460	0.93270
ENSG00000166482	ENST00000497081	0.03690	0.70690
ENSG00000166482	ENST00000395592	0.03690	0.70690
